chunk_id,document_id,source_file,page_number,text
guidelines_for_enforcement_activity_p17,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,17,"in the report of search and seizure. This would serve as a reference while deciding quantum of punishment by Court/Compounding Authority. 10.3 The material seized during the search shall be handed over to the concerned Branch Office for safe custody as the same is to be presented to the Court as evidence if the offence is not being compounded. Head BO shall ensure that separate area is allocated for storage of seized material. Seized material shall be kept under safe custody and shall not be tampered with until the trial is over. To ensure safety of material seized from Jeweller/A&H Centre etc., BO may hire locker of a nationalized Bank and store the material in the same. 10.4 A press release shall be issued by the BO after each search & seizure to the local newspapers/media latest by next day with a copy to CMED. 10.5 In case no material in contravention of BIS Act is found during the search, the case shall be analysed for applying necessary corrections in the information channel for future searches. 10.6 Concerned BO shall upload the following documents pertaining to the search and seizure in the Enforcement Module within 15 days of date of search and seizure. a) Report of Search & Seizure b) Seizure Memo-I (Form VI) c) Seizure Memo-II (Superdari Memo- Form VII) d) Press Release (Form-XI) e) Photographs f) Any Other Document 10.7 Concerned BO shall ensure that the case number is generated through Enforcement Module and is mentioned in the proposal for closure of complaint put up to the Competent Authority.

11 LAUNCH OF PROSECUTION AND SUBSEQUENT ACTIONS 11.1 Legal action is required to be initiated within limitation period of the violation getting established, failing which it becomes time barred. The investigation, therefore, must be completed in time and all efforts shall be made to file the case within 45 days from the date of search and seizure. Circular issued in this regard by CMED vide Ref. No. CMED/GEN/6 dated 29.03.2022 may also be referred. 11.2 In case the limitation period has expired, application for condonation of delay may be filed in the Courts which may consider it on merits and condonation may be allowed on the discretion of the Court. If the complaint is filed after expiry of limitation period, the courts may summarily reject/dismiss the complaint because right to oppose the complaint on sole ground of limitation, accrues to the accused, Hence, the complaint must be filed within limitation period. 11.3 As far as possible, the officer who is well conversant with the facts of case may be made the complaint officer who may be accessible as and when required for the concerned case.

11.4 The Complaint Officer must be duly authorized by concerned DDGR for filing a complaint under BIS Act on behalf of the Bureau. The authorization by DDGR in writing is required for each complaint case, to be filed along with the complaint.

11.5 The Complaint Officer/Nodal Officer of RO/BO must ensure the correct addresses/residential or otherwise before filing the complaint so that the summons are served upon the accused person(s) and the prosecution so launched, progresses in the right direction. 17 | P a g e"
guidelines_for_enforcement_activity_p18,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,18,"The Complaint Officer may verify, if required, the names and addresses of the accused firm/person/company from DIC/Registrar of companies or other sources like Vidyut Board/Sales Tax Department/Income Tax/Telephone/Excise Department or Pollution Control Board etc. and thereafter the same may also be got re-confirmed by paying a visit to such address, if required, and the accused be arraigned accordingly.

11.6 A copy of identity card for appointment of Certification Officer issued under section 27 of BIS Act, 2016 and rules framed thereunder, duly attested must be obtained from the person proposed to be authorized as Complaint Officer.

11.7 Recital of the facts of the case must be factually true and in line with investigation report, search & seizure (Panchnama) and other documentary/ material evidence etc.

11.8 Draft complaint prepared by the Advocate is to be got examined by the concerned complaint officer especially in respect of the facts and narration/ recital of the complaint proposed to be filed in the court. A sample/specimen complaint is provided in Form XII. 11.9 The jurisdiction of the court vis-à-vis the place of offence which is generally demarcated Police Station wise, must be checked before filing the complaint in the trial Court having jurisdiction.

11.10 List of documents and list of witnesses and material evidences to be relied upon by the Complaint Officer must be clearly indicated in the form of Annexures which must invariably be annexed with the complaint.

11.11 Complaint must be duly signed and filed by the authorized Complaint Officer through the empanelled Advocate in the concerned Court of CJM/CMM and especially empowered by the State Government/concerned High Court, to try such cases as mentioned in Section 32(1) of BIS Act. A copy of the Notification to this effect by the particular State Govt. must also be enclosed with the complaint for the satisfaction of the Trial Court.

11.12 The Complaint Officer to be got exempted from his personal appearances either by moving a separate application or by incorporating a suitable clause in the complaint itself, to this effect in as much as the complaint officer is a Public Servant as per Section 35 of BIS Act and Section 21 of Indian Penal Code, 1860. If the Court imposes a condition for such exemption that some other employee should be present in the Court on each and every date of hearing in place of the Complaint Officer, the same may be complied with.

11.13 While filing the complaint, the Nodal Officer/Complaint Officer must ensure that the material evidence seized during the raid/search & seizure is also produced before the court, if required, for taking the cognizance of the complaint without examining the complainant and witnesses as provided under the proviso attached to section 200 of Criminal Procedure Code, 1973.

11.14 After taking the cognizance, Court may issue summons to the accused and trial will begin thereafter as per the Criminal Procedure Code, 1973.

11.15 Accused if pleads guilty, the court may decide the matter and impose punishment as per section 29 of BIS Act and the matter will either be dismissed or disposed-off.

11.16 In case, the accused do not plead guilty, then adversary proceedings/prosecution commences and after notice and framing of charges, the prosecution is allowed to proceed 18 | P a g e"
guidelines_for_enforcement_activity_p19,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,19,"with the examination-in-chief of the witnesses followed by Cross Examination or Re Examination in the light of documentary & material evidence/witnesses to prove that violation of BIS Act was committed by the accused.

11.17 After the close of prosecution proceedings, court allows the defence to proceed with their list of witness, if any, followed by examination & cross examination or re-examination of witnesses to repudiate and demolish the prosecution charges.

11.18 After the defence proceedings, the case is fixed for arguments which are conducted by the respective counsels of the parties and it being a crucial stage of the case, the complaint officer or the nodal officer must be present in the court to assist the BIS Counsel during the proceeding and also for on the spot consultation, if required.

11.19 The empaneled counsel of the Bureau handling the complaint cases must be instructed to plead effectively and in the interest of consumers in general and the Bureau in particular before the trial courts for securing maximum punishment upon the accused as provided under Section 29 of BIS Act and for compensation to BIS also under Section 357 of Cr.P.C, 1973.

11.20 After conclusion of arguments, Court may fix the date for passing the judgment/order as provided under section 353 of Criminal Procedure Code. Certified copy of the judgment must be obtained forthwith and sent to the Legal Department for further necessary action without any loss of time.

11.21 In case of acquittals or dismissal of the complaints, certified copy of the judgment must be obtained and sent to Legal Department at once without any loss of time along with the opinion of panel Advocate handling the complaint, on the advisability of preferring Criminal Revision/Appeal against the order of the trial court. Legal Department after evaluating and analysing the judgement, may advise concerned RO/BO for preferring a Criminal Revision/Appeal against the judgment/order of Trial Court. However, this action is required to be taken within the period of limitation of 30 days, and certified copy of the order is a must for preferring a Criminal Revision/Appeal. Hence certified copy is to be applied for by the empanelled Advocate of the Bureau immediately upon passing of the judgement by the trial court. The concerned RO/BO would be responsible if the timely action as stated herein above is not initiated and due to delay, filing of appeal/criminal revision becomes time barred.

11.22 In case the accused is convicted/punished, he/she may prefer Criminal Revision/Appeal against the trial court order/judgement either before District & Session Judge or the High Court of the State and if so, the Legal Department may be apprised forthwith, for tendering the advice on contesting the Appeal/Criminal Revision.

11.23 In case the accused is convicted/punished and no Criminal Revision/Appeal is preferred by the accused, after obtaining appropriate order from the court under Section 452 Cr.PC read with Section 32(4) of the BIS Act, the case property if forfeited to BIS should be destroyed/disposed of preferably by a committee consisting of three officials in such a manner that same is beyond any use and report of the committee may be placed in the case file with photographs and a copy thereof be endorsed to Legal Department for records. Thereafter, file may be consigned to Record Room/Archive.

11.24 Judgement passed by the Court holding the accused convicted may be noted in the MCR and/or preferably be circulated/published in the local/leading newspapers by PR Department of HQRs or by BO for awareness of public at large.

 19 | P a g e"
guidelines_for_enforcement_activity_p20,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,20,"11.25 In case of any difficulty or any point which needs elucidation/clarification, the matter may be referred to Legal Department for the same.

11.26 When an enforcement case is examined and recommendation for filing prosecution proceedings in the court of Law is made, the following points may be kept in view:

 a) Examination requires thorough scrutiny of Investigation Report, Search & Seizure (Punchnama), if properly carried out and/or witnesses have been included during the raid and/or search and seizure or samples/incriminating material/documents etc. have been properly seized and brought back to the office duly sealed by affixing BIS seal and BIS seal alongwith its number used for the particular raid, be kept in safe custody so that same is produced before the trial court as and when required.

 b) The case property with intact seal of BIS having its distinct number and original documents of the case need to be examined in the light of Sections 24, 61 to 65, 101, 102, 135 to 165 of Indian Evidence Act and Section 243 of Criminal Procedure Code and then evaluated if there is any infirmity or the case is properly made out for launching the prosecution under Section 32(2) of BIS Act, 2016.

 c) After scrutiny of documentary/material evidence available, if the case is made out, then custody of the same must be taken by the Complaint Officer/Nodal Officer of the BO and the case be further processed for filing the prosecution proceeding in the court of Law having jurisdiction.

 d) The jurisdiction of the court is according to division of area (police station wise). Hence, it must be verified and checked if the place where violation of BIS Act has taken place falls in a particular Police Station/court and then case must be filed in the right court having jurisdiction in consultation with the empaneled counsel of the Bureau to whom the case is allotted for prosecution.

 e) At the time of filing the case, the complaint must be signed by the Complaint Officer who has been duly authorized for this purpose by the concerned DDGR. The Complaint Officer must ensure his appearance before the Court on each and every date of hearing, or as and when advised by the empaneled counsel of the Bureau and must have proper briefing before attending the Court. He must also reach well before time on each date of hearing as advised by the Advocate.

 f) The list of documents and list of witnesses need to be checked which would be of great help in establishing the case as the prosecution basically relies upon them heavily and especially, the search & seizure memo is also of great importance. It may be ensured that names of persons associated in the raid are included in the list of witnesses and also that the list of documents and witnesses is enclosed with the complaint.

 g) After the conviction, the case material is forfeited to BIS as per Section 32(4) of the Act, provided an order in that regard is passed by the competent criminal court under Section 452 of CrPC, 1973. Hence such prayer is to be incorporated in the complaint itself, to be pursued at the time of passing of the judgement/order. If no such order is incorporated in the judgement, a separate application is to be filed for the purpose. After obtaining such order regarding disposal of the case property, the same must be destroyed/disposed of only after expiry of limitation period for filing the revision/appeal 20 | P a g e"
guidelines_for_enforcement_activity_p21,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,21,"by the convicted firm/person which is 30 days from the date of the judgement after taking margin of days to file an Appeal and after the conclusion of the case. In the cases where conviction is on the basis of the accused having pleaded guilty, the right of revision/appeal is not available to him in accordance with Section 375 of Cr.PC, 1973.

 h) Destruction of forfeited material should preferably be carried out by a three member committee and report thereof along with photographs be kept in the file and then file be consigned to record room/store with a copy endorsed to Legal Department for records.

 i) In case the material seized under contravention of sub-sections (6) or (8) of section 14 or section 15 from jeweler/A&H Centre etc. is directed to be forfeited to the Bureau by the Competent Authority the same shall be disposed-off through monetization of the material through any Govt. agency like the India Govt. Mint. In case the material is not forfeited to the Bureau the directions of the Competent Authority may be adhered to.

 j) Prosecution cases must be followed up by the RO/BO and pursued effectively in coordination with the empaneled counsel of the Bureau handling the case so that complaint is not dismissed on account of lack of follow up/non-appearance of prosecution counsel, complainant, witnesses etc. as it is the prime duty of the prosecution to establish the case against the accused on the basis of documentary/material evidences, and witnesses.

11.27 If the officer who is authorised for filing the case in court of law is not able to attend the court due to transfer/superannuation or due to any other reason, DDGR may authorise another officer by filing an affidavit in the court. The unique seal and case properties lying in custody of Nodal Officer must be handed over to the new incumbent. 11.28 In the event of receipt of a request for relocation of seized material, permission from the concerned Court of Law shall be sought. In situations where prosecution has not been lodged yet and a request for relocation of seized material is received, Head (BO) may authorize relocation preferably under supervision of Certification Officer who had issued the Superdari memo. Fresh Superdari memo shall also be issued. 11.29 The general approach in various types of violations shall be to arrange thorough investigation for collection of necessary evidence for the purpose of prosecution. However, where it is considered desirable to close any case of contravention of BIS Act for reasons of non-feasibility of launching prosecution or for any other reason, the same shall be referred to DDG (PRT) through CMED with recommendations of DDGRs clearly giving the grounds on which closure of the case is recommended. Closure order of complaints for which authority for closure are DDGRs, shall be sent to CMED for information and records.

12 TIME NORMS FOR ENFORCEMENT RELATED ACTIVITIES

12.1 All actions from receipt of complaint to closure shall be completed within 90 days, the timelines for dealing with complaints related to misuse of BIS Standard Mark and Violation of Quality Control Orders are attached as Annex-V.

12.2 Licensee end BO shall be responsible to get the complaint investigated at the end of complainant (if required) and to bring the complaint to a logical conclusion within specified timenorms. 21 | P a g e"
guidelines_for_enforcement_activity_p22,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,22,"12.3 DDGRs and concerned Activity Heads shall be responsible for adherence with these timelines by ROs/BOs/Departments.

 DL

 22 | P a g e"
guidelines_for_enforcement_activity_p23,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,23,"Annex I GUIDELINES FOR COORDINATION WITH STATE GOVERNMENTS FOR ENFORCEMENT OF QUALITY CONTROL ORDERS Coordination:

1. Deployment/Linking of a BIS official with the State Govt. department for all the matters related to implementation/enforcement of standards for providing a “Quality Ecosystem”.

2. Six-monthly review meeting for discussion of issues/problems related to the implementation of standards. The meeting must include relevant stakeholders, such as Industry/manufacturers.

3. A link may be incorporated by all the State Govt. Departments on their working platform for getting eBIS Portal (www.manakonline.in) on the status of a BIS license so that no invalid claims can be made by a manufacturer for participating in a tender.

4. State Govt. bodies while floating their tenders should not insist for Hardcopy of BIS license endorsement/copy and may confirm the same from BIS eBIS Portal (www.manakonline.in).

5. Before procuring BIS certified goods/articles/system/process/service on GeM portal, Govt. bodies should verify the status of any firm claiming to be a BIS Licensee from eBIS Portal (www.manakonline.in).

6. In cases of conflict between Govt. body and manufacturer regarding the quality of products procured through tender, sample should preferably be tested from BIS Labs/BIS Recognized Labs.

7. Establishment of an effective communication Channel on suitable platform to engage State Govt. officials which may include furnishing of information to BO with regard to violation of BIS Act and enforcement thereof. BOs to establish communication channels with relevant enforcing authorities.

8. The Standards Promotion Portal & BIS Care App shall be used for the registration of complaints.

9. A link to be incorporated by BIS with the Nodal Department of State Govt. on their working platform for getting eBIS Portal (www.manakonline.in)on the status of BIS license for floating of tenders, Quality Control Orders issued from time to time, details of ISI marked products manufactured in the state, Grant of new licenses, mechanism to retrieve licensee data, Complaint redressal system on Standard Marked products to avoid misuse of BIS License.

 23 | P a g e"
guidelines_for_enforcement_activity_p24,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,24,"Annex II

 Guidelines for Dealing with Violations of BIS Act 2016 Sl. No. Type of Complaint/Violation Section Action to be taken Department Competent Authority violated of responsible for Closure of BIS Act, for actions Complaint 2016 SECTION 11

 1 Publish, reproduce or record any Indian Section 11(1) (i) Investigation and collection of BOs Activity Head of Standard or part thereof, or any other Evidence Enforcement publication of the Bureau, in any manner (ii) Search & Seizure BOs or form, without authorization by (iii) Compounding/ Prosecution DDGRs/BOs Bureau. (iv) Follow-up BOs 2 Issuing a document that creates, or may Section 11(2) (i) Investigation and collection of BOs Activity Head of create the impression that it is or contains evidence Enforcement an Indian Standard, as contemplated in (ii) Search & Seizure BOs BIS Act, 2016 except for any individual (iii) Compounding/ Prosecution DDGRs/BOs making a copy of Indian Standard for his (iv) Follow-up BOs personal use. SECTION 26

 3 Without previous permission of Bureau Section 26(1) (i) Investigation and collection of BOs Activity Head of a) Use of names resembling the evidence Enforcement name of the Bureau or which contains the (ii) Compounding/ Prosecution DDGRs/BOs expressions “Indian Standard” or any (iii) Follow-up BOs abbreviations thereof, to deceive or likely to deceive the public.

 b) Use the expressions “Indian Standard” or “Indian Standard Specification” or abbreviation thereof in the title of any patent or mark or trade mark or design in relation to any goods, article, process, system or service.

 24 | Page"
guidelines_for_enforcement_activity_p25,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,25,"Guidelines for Dealing with Violations of BIS Act 2016 Sl. No. Type of Complaint/Violation Section violated Action to be taken Department Competent Authority of responsible for for Closure of BIS Act, actions Complaint 2016 SECTION 14 (6)

 4 a) Misuse of Hallmark/ Standard Section 14(6) (i) Investigation and BOs/HMO(R)/ROs DDGR/Activity Head Mark or its colourable imitation or making collection of evidence of Hallmarking any claim in relation to the use and (ii) Search & Seizure BOs /Activity Head of application of Standard Mark or Hallmark (iii) Compounding/ DDGRs/BOs Enforcement through advertisements, sales promotion Prosecution leaflets, price lists or the like by (iv) Follow-up BOs unrecognized Assaying and Hallmarking Centre.

 b) Misuse of Hallmark/ Standard (i) Investigation and BOs/HMO(R)/ROs Mark or its colourable imitation or making collection of evidence any claim in relation to the use and (ii) Action as per BOs/HMO(R)/ROs DDGR/Activity Head application of Standard Mark or Hallmark Hallmarking Regulations of Hallmarking through advertisements, sales promotion /Activity Head of leaflets, price lists or the like by Enforcement recognized Assaying & Hallmarking Centre. SECTION 14 (8)

 5 Use of Hallmark/Standard Mark on sub- Section 14(8) (i) Investigation and BOs/HMO(R)/ROs DDGR/Activity Head standard precious metal articles or other collection of evidence of Hallmarking goods or article by recognized Assaying (ii) Action as per BOs/HMO(R)/ROs /Activity Head of and Hallmarking Centre. Hallmarking Regulations Enforcement

 25 | Page"
guidelines_for_enforcement_activity_p26,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,26,"Guidelines for Dealing with Violations of BIS Act 2016 Sl. No. Type of Complaint/Violation Section violated Action to be taken Department Competent Authority of responsible for for Closure of BIS Act, actions Complaint 2016 SECTION 15 (2)

 6 (a) Sell or display or offer to sell Section 15(2) (i) Investigation and BOs/HMO(R)/ROs DDGR/Activity Head articles notified under Section 14(3) with collection of evidence of Hallmarking Hallmark or making any claim in relation (ii) Search & Seizure BOs /Activity Head of to the Standard Mark/Hallmark through (iii) Compounding/ DDGRs/BOs Enforcement advertisements, sales promotion leaflets, Prosecution price lists or the like by unregistered (iv) Follow-up BOs jeweller.

 (b) Sell or display or offer to sell (i) Investigation and BOs articles notified under Section 14(3) with collection of evidence hallmark by registered jeweller which are (ii) Search & Seizure BOs DDGR/Activity Head not covered under the scope of (iii) Compounding/ DDGRs/BOs of Hallmarking Registration. Prosecution /Activity Head of (iv) Follow-up BOs Enforcement

SECTION 15 (3)

 7 Sale or display or offer to sell articles Section 15(3) to (i) Investigation and BOs DDGR / Activity Head notified under Section 14(3) without be read in collection of evidence of Hallmarking Hallmark by registered jeweller in districts conjunction with (ii) Search & Seizure BOs /Activity Head of where Hallmarking is mandatory. Hallmarking of (iii) Compounding/ DDGRs/BOs Enforcement Gold Jewellery Prosecution and Gold (iv) Follow-up BOs Artefacts Order, 2020 (With all Amendments)

 26 | Page"
guidelines_for_enforcement_activity_p27,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,27,"Guidelines for Dealing with Violations of BIS Act 2016

 Sl. No. Type of Complaint/Violation Section violated Action to be taken Department Competent Authority of responsible for actions for Closure of BIS Act, Complaint 2016 8 Manufacture, import, distribute, sell, hire, Section 17(1)(a) lease, store or exhibit for sale goods, article, process, system or service which is under mandatory certification without a Standard Mark (with or without a valid license or license under suspension/ deferment /dormancy): a) Where BIS is the Enforcing Authority. (i) Investigation and BOs collection of evidence DDGR/ Concerned (ii) Search & Seizure BOs Activity Head/Activity (iii) Compounding/ DDGRs/BOs Head of Enforcement Prosecution (iv) Follow-up BOs b) Where BIS is not the Enforcing Inform enforcing authority BOs Authority

SECTION 17 (2)

 9 Make public claim through advertisement, Section 17(2) (i) Investigation and BOs DDGR/ Concerned sales promotion leaflets, pricelists or the like collection of evidence Activity Head/Activity that goods, article, process, system or service (ii) Search & Seizure BOs Head of Enforcement conforms to an Indian Standard or make such (iii) Compounding/ DDGRs/BOs a declaration on the goods or article without Prosecution BOs having a valid CoC or license. (iv) Follow-up

 27 | Page"
guidelines_for_enforcement_activity_p28,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,28,"Guidelines for Dealing with Violations of BIS Act 2016

 Sl. No. Type of Complaint/Violation Section Action to be taken Department Competent violated of responsible for Authority for BIS Act, actions Closure of 2016 Complaint

SECTION 17 (3)

 10 Use or apply or purport to use or apply Section 17(3) (i) Investigation and collection of BOs DDGR/ a Standard Mark or any colourable (For products under evidence Concerned mandatory imitation thereof, without a valid certification, Section (ii) Search & Seizure BOs Activity Head license in manufacture/ distribution/ 17(1)(a) also (iii) Compounding/ Prosecution DDGRs/BOs /Activity Head of sale/ hire/ lease/ exhibition/offering for applies) (iv) Follow-up BOs Enforcement sale, on any goods, article, process, (For violation by licensee by marking on variety outside the scope of license or license system, service or in the title of patent under suspension/deferment/dormancy, action or any trade mark or design. shall be taken as per BIS (Conformity Assessment) Regulations, 2018)

SECTION 468 of IPC

 11 Forging of any document or providing Section 468 of (i) Investigation and collection of BOs DDGR/Concerned false information in relation to IPC / Section evidence Activity Head application for grant of license/ 336 of BNS (ii) Rejection of application BOs /Activity head of certificate of conformity/ registration (iii) File FIR BOs Enforcement (CRS)/ registration for Hallmark or related matters

 Tampering/ Forging of license Section 468 of 12 document or endorsement or any other IPC / Section document by: 336 of BNS

 a) Licensee (i) Investigation and collection of BOs DDGR/Concerned evidence activity Head/ (ii) Action as per relevant BOs Activity Head of

 28 | Page"
guidelines_for_enforcement_activity_p29,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,29,"Regulations Enforcement (iii)File FIR BOs

 b) Non-licensee (i) Investigation and collection of BOs DDGR / evidence Concerned (ii) File FIR BOs Activity Head /Activity Head of Enforcement

Note: In general, complaints shall be closed by DDGR. In any particular case, if felt necessary, the case may be forwarded to the relevant activity head or the activity head of enforcement for closure, along with justification by DDGR.

 29 | Page"
guidelines_for_enforcement_activity_p30,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,30,"Annex III Dos and Don’ts during Search and Seizure Operation DOs 1. The information and documents on the basis of which the raid is executed are very important as it is the foundation for the complaint. Therefore, the information and documents must be clear and specific. 2. A discreet investigation is to be conducted before the actual date of raid. During the discreet investigation, the actual ownership of the entity be ascertained. 3. Where possible, a large quantity of the products on which the Standard Mark of the Bureau is misused, be taken as case property. 4. Search and seizure operation be conducted with the Police Assistance. 5. Clear photographs of the sign-boards, banners, premises, products on which the Standard Mark of the Bureau is misused be taken, particularly where the forged licence number is mentioned. Photos of the Accused, Plant and Machinery, equipment, Stationery and tool etc. can also be taken during raid. Seizure Report is required to be prepared clearly. Seizure Report be got signed from the Accused and witnesses also. 6. Correct details of the Accused must be obtained i.e. name, specific role, designation, contact details, address of the each accused. 7. Permanent residence address, Native place address or nearest close or blood relative's address of the each accused is very important instead of taking the office address of the Accused. If the Accused is having rental address then the copy of Lease or license be taken on record with the permanent address proof of their native place. 8. In case, the company or firm is having rental address then the proper address proof of the directors, owners, proprietors, partners or other authorized persons must be taken as address proof such as; Aadhaar card, Voter’s Card, Ration Card, Driving license, Passport, Property card etc., in addition to the details of the company or firm such as Certificate of Incorporation, date of registration of the firm etc. 9. While filing the complaint, the complainant (Complaint Officer) must mention his correct designation as per the BIS Regulations, in the Authority Letter as well as in the complaint.

 30 | P a g e"
guidelines_for_enforcement_activity_p31,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,31,"DO NOTs 1. Don’t conduct any search and seizure without Authority Letter from the Competent Authority and Certification Officer Card.

2. Don’t conduct any search and seizure without information and assistance of the Police Authority of the area concerned.

3. Don’t write anything below the signature and at other places in the seizure memo.

4. Don’t mention anything in the complaint for which no facts are available.

5. Don’t make the persons as witness in the complaint, who had not witnessed the search and seizure.

 31 | P a g e"
guidelines_for_enforcement_activity_p32,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,32,"Annex IV Timelines for Dealing with Complaints related to Misuse of BIS Standard Mark and Violation of QCO Sl. Action RO/BO/Department Time-norms No. responsible for action 1 Receipt of Complaint:

 a) Received through Portal/Mail/Letter etc. - Complaint CMED Within 3* working days of receipt acknowledgement, Scrutiny of complaint, seeking additional information (if required)/ uploading on Standards Promotion Portal and forwarding to concerned licensee/manufacturer end BO.

 b) Received at RO/BO/Deptt. – Scrutiny of complaint, Complaint acknowledgement, seeking additional RO/BO/Deptt.# Within 3* working days of receipt information (if required)/ uploading on Standards Promotion Portal.

 c) After complaint has been uploaded on the portal by the CMED Within 3* working days of receipt BO, action has to be taken as per a) above. * If additional information has been sought from the complainant, the complaint shall be forwarded within 7 working days of receipt 2 Forwarding the complaint for investigation at the end of Licensee/manufacturer End Within 3 working days of receipt of complainant/dealer/seller/shop etc. (if required) BO complaint from CMED

3 Investigation, submission of report and forwarding the BO at the end of Within 7 working days of receipt of complaint to licensee/manufacturer end BO through portal. complainant/dealer/seller/shop complaint from licensee end BO etc.

 32 | P a g e"
guidelines_for_enforcement_activity_p33,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,33,"4 Discreet investigation and submission of report through Licensee/manufacturer end Within 7 working days of receipt of portal BO complaint from CMED or BO at the end of complainant/dealer/seller/shop etc., as applicable 5 Search and Seizure (If discreet investigation is indicative of Licensee/manufacturer end Within 3 days of conducting discreet violation of BIS Act) BO investigation 6 Uploading details of Search & Seizure on Enforcement Licensee/manufacturer end Within 7 days of conducting Search & Module BO Seizure 7 Putting up recommendations and closure proposal to Licensee/manufacturer end Within 10 working days of conducting DDGRs BO Search & Seizure

 8 Recommendation/Decision on complaints and forwarding DDGRs Within 3 working days of receipt of proposal recommendation to CMED (where DDGR is not the CA to from BO close the complaint)

 9 Putting up closure proposal/recommendation to DDG (PRT) CMED Within 3 working days of receipt of proposal from concerned RO

 10 Decision and closure of complaints DDG(PRT) Within 3 working days of receipt of proposal from CMED # RO/BO/Dept. in these timelines refers to any department such as Branches, FMCD, MSCD and Registration Dept. Note: 1. The actions for closure of complaint shall be completed within ninety days, excluding the testing time, where testing of the product is involved. 2. Overall responsibility of bringing the complaint towards a logical conclusion shall lie with licensee end BO. 3. Concerned DDGRs and Activity Heads shall be responsible for the adherence with these timelines by the concerned RO/BO.

 33 | P a g e"
guidelines_for_enforcement_activity_p34,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,34,"ENF/1:01 Form-I (Clause 7.10.2) Notice -----BIS Letter-head----Ref: Date: Sub: Violation of BIS Act

Sir,

 This has reference to (reference to the points/source of misuse and the specific contravention to be made here).

 In this context your attention is drawn to the BIS Act, 2016 which prohibit use of BIS Standard Mark without a valid license from the Bureau ____ (+to be filled with appropriate section depending upon contravention). It is obvious that use of BIS Standard Mark without a valid licence from the Bureau contravenes the BIS Act, 2016 and makes you liable to be prosecuted under Section 29 of the said Act which provides for penalties of imprisonment up to two years or fine not less than two lakh rupees for the first contravention and not less than five lakh rupees for the second and subsequent contraventions or with both and also forfeiture of property in terms of Section 32(4) of the said Act.

 A notice is hereby served on you to furnish a reply within 4 days of the receipt of this letter to cause as to why action as per Section 29 of BIS Act should not be taken against you for contravention of Section (+to be filled with appropriate section depending upon contravention) of the BIS Act, 2016.

 (Name and designation and signature of Certification Officer)

+ Suggestions in brackets are for guidance only

 34 | P a g e"
guidelines_for_enforcement_activity_p35,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,35,"ENF/2:01 Form II BUREAU OF INDIAN STANDARDS ( Branch office) REPORT OF DISCREET INVESTIGATION

Complaint Ref: Date: 1. Date of Complaint:

2. Name of Complainant (with address):

3. Type of complaint:

4. Reasons for carrying out the visit:

5. Location/area visited:

6. Findings during the investigation (along with enclosures, if any):

7. Conclusion:

8. Recommendations:

 __________

 Name and Designation of IO Department HOD

 35 | P a g e"
guidelines_for_enforcement_activity_p36,guidelines_for_enforcement_activity,Guidelines-for-Enforcement-Activity.pdf,36,"ENF/3:01 Form III BUREAU OF INDIAN STANDARDS ( Branch Office) Constitution of Team

Our Ref: Date:

The following team has been constituted to conduct the search and seizure on ________ at ____________ (Only place to be mentioned).

 1. - Team Leader 2. 3. 4. 5.

 (Head BO) Circulated to team leader and members

 36 | P a g e"
